day,material,temperature,burner_power
2021-08-12,285980,268.5,72.0
2021-08-13,101486,270.0,67.0
2021-08-14,232848,320.0,67.0
2021-08-15,287621,246.5,84.0
2021-08-16,108962,320.0,69.0
2021-08-17,228948,226.5,55.0
2021-08-18,182459,210.0,62.0
2021-08-19,285199,238.5,68.0
2021-08-20,190973,294.0,64.0
2021-08-21,179138,228.0,58.0
2021-08-22,220709,320.0,98.0
2021-08-23,298936,271.5,48.0
2021-08-24,229194,320.0,76.0
2021-08-25,135373,242.5,86.0
2021-08-26,123754,234.5,70.0
2021-08-27,231565,257.0,68.0
2021-08-28,229548,320.0,92.0
2021-08-29,182948,320.0,78.0
2021-08-30,245060,311.5,79.0
2021-08-31,190205,283.5,81.0
2021-09-01,216390,260.0,54.0
2021-09-02,257002,320.0,81.0
2021-09-03,201930,253.5,77.0
2021-09-04,110082,300.0,45.0
2021-09-05,276698,304.5,90.0
2021-09-06,192876,320.0,72.0
2021-09-07,256181,303.5,94.0
2021-09-08,201958,215.5,61.0
2021-09-09,213292,249.5,97.0
2021-09-10,159315,237.0,56.0
2021-09-11,240439,310.0,96.0
2021-09-12,164408,305.5,47.0
2021-09-13,136223,320.0,59.0
2021-09-14,206314,264.5,55.0
2021-09-15,179089,318.0,98.0
2021-09-16,288107,258.0,73.0
2021-09-17,213768,279.0,76.0
2021-09-18,113252,286.5,58.0
2021-09-19,118658,287.5,86.0
2021-09-20,268529,320.0,98.0
2021-09-21,204004,278.5,71.0
2021-09-22,131898,263.0,49.0
2021-09-23,262344,228.5,76.0
2021-09-24,203175,248.0,42.0
2021-09-25,242466,320.0,44.0
2021-09-26,111361,288.5,78.0
2021-09-27,284605,320.0,78.0
2021-09-28,213388,320.0,48.0
2021-09-29,142818,297.0,93.0
2021-09-30,283758,316.0,75.0
2021-10-01,219537,261.0,46.0
2021-10-02,273258,247.0,93.0
2021-10-03,252780,223.0,53.0
2021-10-04,188538,320.0,90.0
2021-10-05,148942,229.0,45.0
2021-10-06,130631,227.5,60.0
2021-10-07,248336,240.5,79.0
2021-10-08,125909,297.5,72.0
2021-10-09,243350,268.5,91.0
2021-10-10,109230,260.5,64.0
2021-10-11,232814,230.5,93.0
2021-10-12,167562,275.0,96.0
2021-10-13,161681,319.5,53.0
2021-10-14,256565,251.5,92.0
2021-10-15,192068,320.0,44.0
2021-10-16,145125,284.0,53.0
2021-10-17,180296,260.0,66.0
2021-10-18,174993,289.5,43.0
2021-10-19,173324,320.0,48.0
2021-10-20,164656,227.5,55.0
2021-10-21,232862,312.5,75.0
2021-10-22,234919,265.0,80.0
2021-10-23,207476,260.0,48.0
2021-10-24,145372,293.5,80.0
2021-10-25,249152,229.5,83.0
2021-10-26,244018,278.5,91.0
2021-10-27,157395,254.5,97.0
2021-10-28,279759,320.0,81.0
2021-10-29,299229,230.0,89.0
2021-10-30,146993,320.0,42.0
2021-10-31,224738,319.0,82.0
2021-11-01,248150,301.5,81.0
2021-11-02,104873,279.0,45.0
2021-11-03,276810,310.5,68.0
2021-11-04,172006,253.0,72.0
2021-11-05,166581,320.0,74.0
2021-11-06,282705,269.5,98.0
2021-11-07,216013,287.5,43.0
2021-11-08,226215,292.0,92.0
2021-11-09,169077,320.0,69.0
2021-11-10,178409,320.0,71.0
2021-11-11,249615,216.5,71.0
2021-11-12,220722,267.0,56.0
2021-11-13,251996,234.0,75.0
2021-11-14,275054,305.5,52.0
2021-11-15,268196,292.0,73.0
2021-11-16,113425,226.5,50.0
2021-11-17,106108,292.0,67.0
2021-11-18,291177,246.0,91.0
2021-11-19,117115,288.5,54.0
2021-11-20,209204,309.5,47.0
2021-11-21,158125,245.0,58.0
2021-11-22,251997,265.5,54.0
2021-11-23,155158,312.0,52.0
2021-11-24,242560,318.0,68.0
2021-11-25,132378,294.5,46.0
2021-11-26,217426,320.0,42.0
2021-11-27,115413,320.0,58.0
2021-11-28,116197,306.0,77.0
2021-11-29,234860,320.0,95.0
2021-11-30,164682,320.0,77.0
2021-12-01,150085,320.0,75.0
2021-12-02,104916,254.0,51.0
2021-12-03,146704,313.0,97.0
2021-12-04,269532,252.0,43.0
2021-12-05,247259,278.0,66.0
2021-12-06,239038,300.0,56.0
2021-12-07,254836,246.5,96.0
2021-12-08,154099,320.0,93.0
2021-12-09,132034,281.0,79.0
2021-12-10,162759,297.0,80.0
2021-12-11,113259,244.0,41.0
2021-12-12,202033,206.5,47.0
2021-12-13,136544,295.0,95.0
2021-12-14,258830,230.5,62.0
2021-12-15,278877,257.5,92.0
2021-12-16,122070,236.5,46.0
2021-12-17,159344,261.0,96.0
2021-12-18,203480,320.0,52.0
2021-12-19,174457,301.5,65.0
2021-12-20,268673,320.0,77.0
2021-12-21,239676,320.0,98.0
2021-12-22,228226,213.5,51.0
2021-12-23,217649,320.0,91.0
2021-12-24,205643,269.5,89.0
2021-12-25,156512,234.5,65.0
2021-12-26,183249,231.0,58.0
2021-12-27,299112,304.5,76.0
2021-12-28,103540,320.0,61.0
2021-12-29,186529,273.5,97.0
2021-12-30,193925,263.0,84.0
2021-12-31,237724,271.0,56.0
2022-01-01,131387,221.5,76.0
2022-01-02,235339,300.5,73.0
2022-01-03,167343,317.0,52.0
2022-01-04,195753,237.5,93.0
2022-01-05,268728,320.0,64.0
2022-01-06,108281,316.5,94.0
2022-01-07,123282,269.0,89.0
2022-01-08,189059,320.0,59.0
2022-01-09,270670,224.5,56.0
2022-01-10,261243,276.0,98.0
2022-01-11,207874,229.5,59.0
2022-01-12,160461,230.0,44.0
2022-01-13,230998,289.5,85.0
2022-01-14,101224,244.0,69.0
2022-01-15,227695,320.0,57.0
2022-01-16,152888,320.0,68.0
2022-01-17,298781,320.0,47.0
2022-01-18,299569,218.5,64.0
2022-01-19,255943,320.0,52.0
2022-01-20,145652,273.5,86.0
2022-01-21,277380,307.5,80.0
2022-01-22,293838,320.0,97.0
2022-01-23,283250,320.0,85.0
2022-01-24,248720,229.0,98.0
2022-01-25,154863,230.5,51.0
2022-01-26,272039,240.5,88.0
2022-01-27,199713,237.5,91.0
2022-01-28,158640,320.0,93.0
2022-01-29,134973,318.0,61.0
2022-01-30,108012,320.0,90.0
2022-01-31,251905,270.5,52.0
2022-02-01,201874,275.5,81.0
2022-02-02,133966,320.0,78.0
2022-02-03,243966,301.5,85.0
2022-02-04,152613,320.0,69.0
2022-02-05,220213,320.0,49.0
2022-02-06,144933,270.0,67.0
2022-02-07,174743,288.5,55.0
2022-02-08,216713,280.5,67.0
2022-02-09,295894,256.0,73.0
2022-02-10,104071,320.0,85.0
2022-02-11,274952,320.0,48.0
2022-02-12,104397,320.0,72.0
2022-02-13,203466,320.0,92.0
2022-02-14,135560,292.0,95.0
2022-02-15,232128,231.0,68.0
2022-02-16,144392,320.0,94.0
2022-02-17,144335,271.0,57.0
2022-02-18,244237,214.0,54.0
2022-02-19,139562,293.5,98.0
2022-02-20,244149,320.0,68.0
2022-02-21,137579,270.0,98.0
2022-02-22,155699,254.0,54.0
2022-02-23,124399,243.0,65.0
2022-02-24,216760,304.0,54.0
2022-02-25,184273,316.5,75.0
2022-02-26,163924,320.0,63.0
2022-02-27,266867,320.0,90.0
2022-02-28,229380,241.0,94.0
2022-03-01,276415,238.5,80.0
2022-03-02,183910,282.5,75.0
2022-03-03,199685,267.5,53.0
2022-03-04,252349,320.0,86.0
2022-03-05,186949,233.5,85.0
2022-03-06,233756,320.0,70.0
2022-03-07,118605,315.0,45.0
2022-03-08,231036,314.0,84.0
2022-03-09,165616,320.0,50.0
2022-03-10,205018,250.5,47.0
2022-03-11,178418,217.0,58.0
2022-03-12,149361,274.5,52.0
2022-03-13,149626,309.5,86.0
2022-03-14,268919,272.0,63.0
2022-03-15,125901,252.0,97.0
2022-03-16,254394,265.5,60.0
2022-03-17,150667,231.5,85.0
2022-03-18,137594,275.0,43.0
2022-03-19,162724,320.0,50.0
2022-03-20,113645,229.5,94.0
2022-03-21,142569,245.5,76.0
2022-03-22,241638,280.0,96.0
2022-03-23,102693,309.5,46.0
2022-03-24,125567,265.5,96.0
2022-03-25,201432,210.0,46.0
2022-03-26,212412,320.0,45.0
2022-03-27,232306,258.0,46.0
2022-03-28,178782,314.5,83.0
2022-03-29,141689,239.0,98.0
2022-03-30,111228,310.0,91.0
2022-03-31,215939,247.0,58.0
2022-04-01,261644,320.0,93.0
2022-04-02,207535,265.0,74.0
2022-04-03,133119,320.0,92.0
2022-04-04,286287,320.0,61.0
2022-04-05,108483,304.5,68.0
2022-04-06,170398,320.0,95.0
2022-04-07,231679,247.0,80.0
2022-04-08,147243,294.0,98.0
2022-04-09,157497,304.5,63.0
2022-04-10,189618,250.5,83.0
2022-04-11,210176,231.5,85.0
2022-04-12,178908,320.0,58.0
2022-04-13,104579,291.5,44.0
2022-04-14,153338,320.0,93.0
2022-04-15,298451,320.0,98.0
2022-04-16,152090,293.5,55.0
2022-04-17,198782,302.5,95.0
2022-04-18,105035,237.0,45.0
2022-04-19,253870,320.0,88.0
2022-04-20,157605,228.0,66.0
2022-04-21,201344,320.0,97.0
2022-04-22,106272,220.5,64.0
2022-04-23,270158,320.0,65.0
2022-04-24,219044,320.0,87.0
2022-04-25,268765,241.0,97.0
2022-04-26,179060,269.0,92.0
2022-04-27,291026,304.0,67.0
2022-04-28,293647,320.0,46.0
2022-04-29,280839,263.0,45.0
2022-04-30,161454,216.0,74.0
2022-05-01,215895,320.0,61.0
2022-05-02,136549,320.0,64.0
2022-05-03,271632,261.0,63.0
2022-05-04,181337,277.0,92.0
2022-05-05,231587,320.0,55.0
2022-05-06,295357,283.0,79.0
2022-05-07,232912,259.5,61.0
2022-05-08,238105,294.0,62.0
2022-05-09,257349,257.5,98.0
2022-05-10,170418,320.0,76.0
2022-05-11,188228,315.5,81.0
2022-05-12,239331,228.5,45.0
2022-05-13,293669,320.0,66.0
2022-05-14,222812,258.5,95.0
2022-05-15,104671,262.0,75.0
2022-05-16,182120,281.5,98.0
2022-05-17,147817,304.5,68.0
2022-05-18,299057,247.5,44.0
2022-05-19,146442,288.5,82.0
2022-05-20,267782,320.0,68.0
2022-05-21,211727,252.5,61.0
2022-05-22,210039,320.0,89.0
2022-05-23,152212,320.0,84.0
2022-05-24,158819,233.0,58.0
2022-05-25,261383,320.0,86.0
2022-05-26,167307,320.0,98.0
2022-05-27,160997,231.5,53.0
2022-05-28,260428,227.5,88.0
2022-05-29,106650,252.0,61.0
2022-05-30,237675,276.5,71.0
2022-05-31,137417,230.0,83.0
2022-06-01,112587,307.5,48.0
2022-06-02,156187,266.0,92.0
2022-06-03,118404,297.5,52.0
2022-06-04,233199,208.0,54.0
2022-06-05,264702,303.0,61.0
2022-06-06,234528,293.0,48.0
2022-06-07,128304,313.5,88.0
2022-06-08,157846,231.0,50.0
2022-06-09,282433,320.0,55.0
2022-06-10,149325,320.0,59.0
2022-06-11,180427,320.0,61.0
2022-06-12,152645,309.0,42.0
2022-06-13,105414,320.0,93.0
2022-06-14,113617,240.0,51.0
2022-06-15,198831,243.0,80.0
2022-06-16,106198,238.5,68.0
2022-06-17,159946,230.0,70.0
2022-06-18,284665,218.5,58.0
2022-06-19,209896,220.0,82.0
2022-06-20,201293,303.5,77.0
2022-06-21,134959,287.0,61.0
2022-06-22,107102,270.0,85.0
2022-06-23,121743,211.5,60.0
2022-06-24,152346,288.5,89.0
2022-06-25,161156,320.0,64.0
2022-06-26,106754,227.5,54.0
2022-06-27,152097,216.0,54.0
2022-06-28,271747,271.5,46.0
2022-06-29,276055,319.5,44.0
2022-06-30,281501,308.5,66.0
2022-07-01,172575,245.0,46.0
2022-07-02,154441,269.0,42.0
2022-07-03,275346,283.5,52.0
2022-07-04,116898,320.0,62.0
2022-07-05,192302,315.0,60.0
2022-07-06,259000,315.0,71.0
2022-07-07,137848,300.0,69.0
2022-07-08,144522,211.0,57.0
2022-07-09,191135,320.0,67.0
2022-07-10,247579,291.0,48.0
2022-07-11,298561,291.5,86.0
2022-07-12,216954,212.0,56.0
2022-07-13,191340,273.0,78.0
2022-07-14,218638,320.0,54.0
2022-07-15,116143,320.0,86.0
2022-07-16,117832,270.0,49.0
2022-07-17,119557,320.0,49.0
2022-07-18,150191,290.5,87.0
2022-07-19,132675,311.0,91.0
2022-07-20,290365,320.0,87.0
2022-07-21,135990,247.0,77.0
2022-07-22,238938,218.5,69.0
2022-07-23,157467,239.5,67.0
2022-07-24,198221,240.0,46.0
2022-07-25,166278,266.0,98.0
2022-07-26,251555,235.5,72.0
2022-07-27,281849,276.0,73.0
2022-07-28,243183,244.5,79.0
2022-07-29,239481,246.5,79.0
2022-07-30,168291,320.0,54.0
2022-07-31,290701,222.5,44.0
2022-08-01,252468,320.0,81.0
2022-08-02,257625,320.0,57.0
2022-08-03,285532,297.0,81.0
2022-08-04,152972,320.0,84.0
2022-08-05,172323,214.5,55.0
2022-08-06,208375,257.5,79.0
2022-08-07,262657,267.5,72.0
2022-08-08,188003,320.0,72.0
2022-08-09,159791,229.5,81.0
2022-08-10,137504,258.5,52.0
2022-08-11,218695,320.0,75.0
2022-08-12,171962,296.5,95.0
2022-08-13,185464,239.5,89.0
2022-08-14,263247,320.0,98.0
2022-08-15,244701,312.5,81.0
2022-08-16,254202,237.5,90.0
2022-08-17,143634,297.5,88.0
2022-08-18,153250,227.5,83.0
2022-08-19,224105,301.5,65.0
2022-08-20,106604,262.0,41.0
2022-08-21,118005,253.0,89.0
2022-08-22,280924,320.0,96.0
2022-08-23,190141,320.0,98.0
2022-08-24,191144,320.0,96.0
2022-08-25,109300,218.0,43.0
2022-08-26,290457,320.0,86.0
2022-08-27,117465,240.5,56.0
2022-08-28,115516,295.0,47.0
2022-08-29,263235,320.0,52.0
2022-08-30,176725,235.0,54.0
2022-08-31,112014,284.5,96.0
2022-09-01,138131,320.0,88.0
2022-09-02,267626,273.0,77.0
2022-09-03,179235,286.5,45.0
2022-09-04,179982,259.5,51.0
2022-09-05,277473,285.0,69.0
2022-09-06,142393,274.5,88.0
2022-09-07,220204,243.5,91.0
2022-09-08,184540,250.5,65.0
2022-09-09,147178,281.5,86.0
2022-09-10,158041,227.0,58.0
2022-09-11,270480,233.0,55.0
2022-09-12,128054,320.0,53.0
2022-09-13,175629,308.0,98.0
2022-09-14,165245,232.0,72.0
2022-09-15,114922,300.0,85.0
2022-09-16,295899,308.0,59.0
2022-09-17,125650,230.0,98.0
2022-09-18,211727,293.0,74.0
2022-09-19,287971,320.0,98.0
2022-09-20,165271,233.5,81.0
2022-09-21,249284,202.0,44.0
2022-09-22,193299,220.5,49.0
2022-09-23,211841,262.0,82.0
2022-09-24,293827,320.0,79.0
2022-09-25,126089,244.0,97.0
2022-09-26,284837,320.0,77.0
2022-09-27,264062,278.0,49.0
2022-09-28,124747,320.0,91.0
2022-09-29,279141,283.0,97.0
2022-09-30,257980,234.5,56.0
2022-10-01,214057,269.5,89.0
2022-10-02,102149,282.5,92.0
2022-10-03,253342,320.0,97.0
2022-10-04,275979,320.0,81.0
2022-10-05,109021,320.0,97.0
2022-10-06,111373,320.0,48.0
2022-10-07,186110,225.0,84.0
2022-10-08,273535,320.0,89.0
2022-10-09,139993,320.0,92.0
2022-10-10,267058,240.5,60.0
2022-10-11,235934,275.0,58.0
2022-10-12,111447,309.0,73.0
2022-10-13,287269,283.0,65.0
2022-10-14,143729,320.0,62.0
2022-10-15,108358,213.0,53.0
2022-10-16,255803,241.5,88.0
2022-10-17,295847,213.0,61.0
2022-10-18,222103,313.0,58.0
2022-10-19,138379,229.5,82.0
2022-10-20,269707,296.0,47.0
2022-10-21,273174,251.5,76.0
2022-10-22,224603,243.5,89.0
2022-10-23,158216,313.0,80.0
2022-10-24,266649,257.5,86.0
2022-10-25,110486,307.0,79.0
2022-10-26,111488,320.0,51.0
2022-10-27,128393,254.5,48.0
2022-10-28,239994,320.0,64.0
2022-10-29,271696,320.0,49.0
2022-10-30,256007,306.0,73.0
2022-10-31,149850,230.0,63.0
2022-11-01,219221,263.0,94.0
2022-11-02,127473,320.0,91.0
2022-11-03,243057,218.0,44.0
2022-11-04,287013,320.0,55.0
2022-11-05,139342,273.5,70.0
2022-11-06,169863,277.0,76.0
2022-11-07,200316,257.5,61.0
2022-11-08,196129,239.0,66.0
2022-11-09,104817,211.5,54.0
2022-11-10,219332,320.0,67.0
2022-11-11,210952,320.0,62.0
2022-11-12,180041,259.0,94.0
2022-11-13,138718,311.5,96.0
2022-11-14,127338,250.0,61.0
2022-11-15,130215,315.0,97.0
2022-11-16,144983,227.5,82.0
2022-11-17,247528,320.0,75.0
2022-11-18,119313,263.0,71.0
2022-11-19,266869,320.0,90.0
2022-11-20,296022,281.5,54.0
2022-11-21,191575,231.5,81.0
2022-11-22,240505,304.5,67.0
2022-11-23,105546,246.0,63.0
2022-11-24,277697,320.0,96.0
2022-11-25,152963,245.5,57.0
2022-11-26,286534,309.5,98.0
2022-11-27,246293,265.0,42.0
2022-11-28,289726,214.5,48.0
2022-11-29,221708,234.5,95.0
2022-11-30,180342,282.0,84.0
2022-12-01,267899,289.5,80.0
2022-12-02,111532,273.0,81.0
2022-12-03,223362,315.0,84.0
2022-12-04,135327,263.0,95.0
2022-12-05,130690,275.0,43.0
2022-12-06,115052,225.0,81.0
2022-12-07,201737,267.0,98.0
2022-12-08,194832,320.0,46.0
2022-12-09,196609,247.5,98.0
2022-12-10,181144,277.5,83.0
2022-12-11,290427,208.5,54.0
2022-12-12,280790,312.5,92.0
2022-12-13,138614,301.0,95.0
2022-12-14,213508,304.0,78.0
2022-12-15,184149,215.0,70.0
2022-12-16,112087,254.0,93.0
2022-12-17,122978,320.0,74.0
2022-12-18,193146,318.5,51.0
2022-12-19,146146,298.5,44.0
2022-12-20,159727,237.0,72.0
2022-12-21,241204,320.0,53.0
2022-12-22,155793,320.0,71.0
2022-12-23,103801,320.0,79.0
2022-12-24,236856,320.0,89.0
2022-12-25,226652,230.0,58.0
2022-12-26,237731,295.0,88.0
2022-12-27,276008,279.0,59.0
2022-12-28,197645,279.5,73.0
2022-12-29,278452,256.5,98.0
2022-12-30,277199,228.5,86.0
2022-12-31,281806,281.5,86.0
2023-01-01,189850,238.5,43.0
2023-01-02,230784,320.0,91.0
2023-01-03,225040,320.0,57.0
2023-01-04,148813,237.5,46.0
2023-01-05,276572,320.0,92.0
2023-01-06,169306,212.5,47.0
2023-01-07,109734,261.0,43.0
2023-01-08,135442,320.0,73.0
2023-01-09,126687,222.0,43.0
2023-01-10,170514,224.5,59.0
2023-01-11,240743,248.0,48.0
2023-01-12,158967,320.0,73.0
2023-01-13,191540,310.0,50.0
2023-01-14,117346,320.0,66.0
2023-01-15,107481,252.5,96.0
2023-01-16,275967,280.0,69.0
2023-01-17,178766,312.0,80.0
2023-01-18,215398,233.5,43.0
2023-01-19,102026,299.5,64.0
2023-01-20,143213,260.0,85.0
2023-01-21,217435,282.5,57.0
2023-01-22,225030,309.5,49.0
2023-01-23,154507,212.0,52.0
2023-01-24,119000,320.0,93.0
2023-01-25,275613,320.0,86.0
2023-01-26,141317,320.0,85.0
2023-01-27,288973,223.5,80.0
2023-01-28,197072,214.5,53.0
2023-01-29,170269,320.0,83.0
2023-01-30,226177,271.5,47.0
2023-01-31,142391,243.0,98.0
2023-02-01,141028,310.0,89.0
2023-02-02,149992,253.5,72.0
2023-02-03,217520,249.0,74.0
2023-02-04,132513,243.5,58.0
2023-02-05,138067,320.0,77.0
2023-02-06,152909,207.5,53.0
2023-02-07,158960,248.5,67.0
2023-02-08,145350,247.5,96.0
2023-02-09,237712,314.0,52.0
2023-02-10,116890,298.5,92.0
2023-02-11,207780,311.0,58.0
2023-02-12,114963,289.0,55.0
2023-02-13,217484,258.0,88.0
2023-02-14,198379,292.0,76.0
2023-02-15,130068,269.0,41.0
2023-02-16,295750,278.0,83.0
2023-02-17,254091,307.0,57.0
2023-02-18,234814,316.0,70.0
2023-02-19,138859,299.0,71.0
2023-02-20,287437,312.0,71.0
2023-02-21,275589,300.5,92.0
2023-02-22,133086,320.0,85.0
2023-02-23,299770,320.0,52.0
2023-02-24,280633,284.5,70.0
2023-02-25,284077,223.5,68.0
2023-02-26,272308,320.0,71.0
2023-02-27,141476,311.0,93.0
2023-02-28,114543,320.0,94.0
2023-03-01,127641,216.0,71.0
2023-03-02,288323,320.0,57.0
2023-03-03,176989,247.0,52.0
2023-03-04,265928,247.5,92.0
2023-03-05,140834,311.0,41.0
2023-03-06,188007,258.5,85.0
2023-03-07,231402,320.0,65.0
2023-03-08,166907,267.0,74.0
2023-03-09,179244,307.0,92.0
2023-03-10,101891,241.5,76.0
2023-03-11,273760,237.5,78.0
2023-03-12,290884,243.0,97.0
2023-03-13,153918,231.5,75.0
2023-03-14,291622,312.0,65.0
2023-03-15,236957,320.0,66.0
2023-03-16,260735,288.0,45.0
2023-03-17,241180,280.5,95.0
2023-03-18,279312,317.5,66.0
2023-03-19,141343,320.0,54.0
2023-03-20,139414,317.5,44.0
2023-03-21,282772,320.0,82.0
2023-03-22,126087,213.5,48.0
2023-03-23,240161,316.0,88.0
2023-03-24,177457,317.5,79.0
2023-03-25,262345,320.0,65.0
2023-03-26,128258,236.0,49.0
2023-03-27,162081,320.0,46.0
2023-03-28,172614,320.0,76.0
2023-03-29,238576,257.5,49.0
2023-03-30,262740,245.5,94.0
2023-03-31,243574,279.0,64.0
2023-04-01,149056,320.0,90.0
2023-04-02,226928,281.5,77.0
2023-04-03,182715,285.0,46.0
2023-04-04,298773,245.0,47.0
2023-04-05,196162,279.5,67.0
2023-04-06,132920,302.0,85.0
2023-04-07,184194,292.5,75.0
2023-04-08,130207,260.5,94.0
2023-04-09,206782,245.0,46.0
2023-04-10,223199,260.5,51.0
2023-04-11,282128,278.5,72.0
2023-04-12,217638,320.0,78.0
2023-04-13,190573,316.5,77.0
2023-04-14,297009,251.0,97.0
2023-04-15,269509,297.5,70.0
2023-04-16,194674,287.5,43.0
2023-04-17,205747,258.0,64.0
2023-04-18,186338,209.0,50.0
2023-04-19,155992,273.0,82.0
2023-04-20,254007,286.0,83.0
2023-04-21,293041,320.0,98.0
2023-04-22,128000,300.0,59.0
2023-04-23,218588,298.5,89.0
2023-04-24,125121,292.5,74.0
2023-04-25,204427,319.5,59.0
2023-04-26,106579,320.0,95.0
2023-04-27,182706,320.0,95.0
2023-04-28,163432,233.5,83.0
2023-04-29,235977,245.0,80.0
2023-04-30,147597,265.0,85.0
2023-05-01,177953,320.0,94.0
2023-05-02,230045,264.5,95.0
2023-05-03,212474,225.0,56.0
2023-05-04,299992,320.0,72.0
2023-05-05,101246,288.0,97.0
2023-05-06,144439,231.5,84.0
2023-05-07,240392,228.5,47.0
2023-05-08,275894,309.0,91.0
2023-05-09,245356,273.0,92.0
2023-05-10,168674,320.0,83.0
2023-05-11,230746,261.5,55.0
2023-05-12,191772,308.0,86.0
2023-05-13,281392,300.0,97.0
2023-05-14,243713,214.0,46.0
2023-05-15,153204,304.0,68.0
2023-05-16,296275,217.5,72.0
2023-05-17,143909,294.5,76.0
2023-05-18,124287,271.0,67.0
2023-05-19,235215,269.5,51.0
2023-05-20,297520,309.0,47.0
2023-05-21,211488,299.0,80.0
2023-05-22,166095,228.0,72.0
2023-05-23,236698,228.0,82.0
2023-05-24,157454,320.0,60.0
2023-05-25,280246,274.0,53.0
2023-05-26,162930,264.5,63.0
2023-05-27,200323,320.0,56.0
2023-05-28,164540,262.0,90.0
2023-05-29,123974,289.0,55.0
2023-05-30,265961,320.0,79.0
2023-05-31,266785,316.5,52.0
2023-06-01,266287,244.5,70.0
2023-06-02,225539,291.0,62.0
2023-06-03,148763,271.5,56.0
2023-06-04,141132,320.0,43.0
2023-06-05,166956,219.5,61.0
2023-06-06,142223,293.0,63.0
2023-06-07,208137,320.0,96.0
2023-06-08,260426,229.0,43.0
2023-06-09,131823,283.5,94.0
2023-06-10,187860,320.0,68.0
2023-06-11,232091,308.0,46.0
2023-06-12,153973,229.5,79.0
2023-06-13,215484,265.5,98.0
2023-06-14,167975,260.0,96.0
2023-06-15,179238,245.5,89.0
2023-06-16,209132,313.0,64.0
2023-06-17,168745,244.5,98.0
2023-06-18,125626,320.0,84.0
2023-06-19,151348,253.5,77.0
2023-06-20,218308,283.0,54.0
2023-06-21,292374,298.5,62.0
2023-06-22,187199,306.5,98.0
2023-06-23,268233,243.5,66.0
2023-06-24,208176,238.5,69.0
2023-06-25,207936,320.0,62.0
2023-06-26,186491,284.5,85.0
2023-06-27,217196,260.5,83.0
2023-06-28,241471,229.0,90.0
2023-06-29,155343,320.0,96.0
2023-06-30,197828,253.0,96.0
2023-07-01,174642,283.0,62.0
2023-07-02,190394,296.0,90.0
2023-07-03,103632,270.0,43.0
2023-07-04,153759,241.0,88.0
2023-07-05,105790,264.5,98.0
2023-07-06,153067,254.5,65.0
2023-07-07,114279,307.0,75.0
2023-07-08,174193,233.0,98.0
2023-07-09,284275,311.0,63.0
2023-07-10,141536,268.0,41.0
2023-07-11,151356,261.5,53.0
2023-07-12,190852,320.0,42.0
2023-07-13,131159,305.5,42.0
2023-07-14,125918,302.5,60.0
2023-07-15,262030,320.0,50.0
2023-07-16,101722,253.5,98.0
2023-07-17,137327,225.0,61.0
2023-07-18,171906,271.0,98.0
2023-07-19,231398,320.0,90.0
2023-07-20,208707,225.5,53.0
2023-07-21,179413,257.5,97.0
2023-07-22,264232,294.0,51.0
2023-07-23,156525,320.0,90.0
2023-07-24,233519,320.0,78.0
2023-07-25,122764,311.5,98.0
2023-07-26,209053,320.0,78.0
2023-07-27,181627,246.0,74.0
2023-07-28,101939,320.0,84.0
2023-07-29,288864,269.5,52.0
2023-07-30,297450,320.0,96.0
2023-07-31,198229,236.5,47.0
2023-08-01,204942,264.5,63.0
2023-08-02,257152,293.0,49.0
2023-08-03,124452,234.0,63.0
2023-08-04,254819,309.5,56.0
2023-08-05,239944,320.0,87.0
2023-08-06,263721,232.0,47.0
2023-08-07,129568,253.0,81.0
2023-08-08,248259,227.5,81.0
2023-08-09,205116,320.0,82.0
2023-08-10,180222,318.0,86.0
2023-08-11,227057,320.0,62.0
2023-08-12,118501,302.5,68.0
2023-08-13,251265,320.0,48.0
2023-08-14,170518,233.5,91.0
2023-08-15,244619,241.5,73.0
2023-08-16,145848,320.0,91.0
2023-08-17,145807,320.0,47.0
2023-08-18,182389,291.5,51.0
2023-08-19,112813,277.0,59.0
2023-08-20,165175,307.0,66.0
2023-08-21,198653,282.5,53.0
2023-08-22,191083,284.5,91.0
2023-08-23,211819,305.0,60.0
2023-08-24,105050,320.0,87.0
2023-08-25,181406,255.5,47.0
2023-08-26,231757,282.5,75.0
2023-08-27,110434,311.0,93.0
2023-08-28,277577,320.0,84.0
2023-08-29,209952,245.0,80.0
2023-08-30,183422,222.0,64.0
2023-08-31,243483,308.0,46.0
2023-09-01,252618,320.0,75.0
2023-09-02,201094,294.0,84.0
2023-09-03,206737,242.5,79.0
2023-09-04,117740,299.0,61.0
2023-09-05,210423,257.0,48.0
2023-09-06,236814,314.0,90.0
2023-09-07,221668,237.5,71.0
2023-09-08,264383,316.5,86.0
2023-09-09,192320,290.5,73.0
2023-09-10,198179,291.0,78.0
2023-09-11,289541,274.5,78.0
2023-09-12,204770,264.0,88.0
2023-09-13,245424,320.0,95.0
2023-09-14,241427,254.0,42.0
2023-09-15,111287,320.0,90.0
2023-09-16,107897,252.5,56.0
2023-09-17,261051,294.5,98.0
2023-09-18,175031,268.5,67.0
2023-09-19,262533,235.5,78.0
2023-09-20,260552,282.5,86.0
2023-09-21,117383,253.0,43.0
2023-09-22,204882,208.0,46.0
2023-09-23,118700,320.0,83.0
2023-09-24,241625,320.0,63.0
2023-09-25,132419,218.5,56.0
